recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_gamma,exponent_high,exponent_low,lempel_ziv,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
SC4032E0-PSG@N2#0,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.691899866,0.01748566813,0.390688369,3.23533324,,2.373369917,1.696388951,0.5638972941,0.1455775913,0.0006118108174,0.09928448404,0.5580068789,0.9196547239,14.63906349,0.719610446,,2.099069031,0.2752353714
SC4032E0-PSG@N2#1,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.6715761955,0.0147347566,0.3407906858,2.001620409,,2.481681995,1.731300873,0.6083280824,0.1166242703,0.0003793078863,0.09320183299,0.4997565045,0.8430937756,14.43184539,0.7277141575,,2.154747767,0.3132082222
SC4032E0-PSG@N2#2,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.7165306118,0.01258524097,0.3327749303,1.881550575,,2.261527586,1.853824922,0.5310932542,0.1824294954,0.0003900251731,0.07313084345,0.6298933942,0.8746138154,14.26735954,0.6746611373,,2.2707727,0.2821218601
SC4032E0-PSG@N3#0,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.8552119795,0.00385747652,0.07972995349,0.1842762652,,2.185039655,2.664724556,0.3616749213,0.3059740107,0.0003921564364,0.02460909141,0.8561180671,0.7704091184,7.567746199,0.5266888101,,2.78223436,0.2305685639
SC4032E0-PSG@N3#1,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.8558505726,0.00329104978,0.1080188976,0.2702392707,,2.090641888,2.739652256,0.3230575072,0.3240797042,0.0005393417365,0.02031346212,0.8732229628,0.7375432778,6.745097658,0.5054706484,,2.85906237,0.2299169518
SC4032E0-PSG@N3#2,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.8566303561,0.003377212115,0.1072943629,0.2677669837,,2.204128031,2.672178167,0.3380061837,0.3237410421,0.0008486372064,0.0205083429,0.8752423717,0.7418662532,7.11454116,0.5189925086,,2.783551062,0.234649488
SC4032E0-PSG@REM#0,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.602909166,0.05339293665,0.3017555455,1.222805853,,2.181748532,1.702824887,0.5531010278,0.1485207623,0.0005603227602,0.1188912752,0.5473179747,0.7737486402,21.81765158,0.7280991437,,1.652941805,0.1242203836
SC4032E0-PSG@REM#1,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.5869147068,0.05290145483,0.4006410429,2.974256846,,2.306464656,1.77664755,0.5555924739,0.1420549005,0.0003326325546,0.09683396281,0.6011788707,0.7904313487,21.68654951,0.6967697681,,1.589353703,0.07659747273
SC4032E0-PSG@REM#2,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.6100522963,0.05367109795,0.1826197213,0.4525770167,,2.612937737,1.659742551,0.596701334,0.1387677375,0.0003947107587,0.1180058637,0.5144814153,0.8425301597,21.37378932,0.7550682803,,1.692283055,0.102036391
SC4032E0-PSG@W#0,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.4117173592,0.2777425566,0.3861924694,0.9787967266,,-0.121295587,1.219412327,0.7636282208,-0.08517508312,0.0008180610804,0.07451401809,0.5285141449,0.7348460194,40.14790032,0.8286697318,,0.6205562571,0.0590583185
SC4032E0-PSG@W#1,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.3486720733,0.3102717484,0.4507869071,1.446794848,,-0.1285699333,0.9572401589,0.8176095524,-0.06083163016,0.0004075750058,0.09644424959,0.3833272237,0.8687032467,40.98088944,0.8978119715,,0.4108485676,0.04178512824
SC4032E0-PSG@W#2,sleep_edfx_multiwindow,SC4032E0-PSG,ok,,2,100,12000,0.3720817242,0.2449071078,0.4028780534,1.277121076,,0.1685739102,1.121533731,0.7727635231,-0.09919257553,0.0005885135948,0.1088117215,0.4391363026,0.8551079126,39.14682766,0.8596547986,,0.8553285292,0.06053289491
SC4041E0-PSG@N2#0,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.6636077477,0.02015839529,0.2509300627,0.9293909671,,1.839536551,1.65563561,0.5809221756,0.1217018928,0.0005327160722,0.1274687894,0.5543370862,0.7065111802,14.65766429,0.7298667483,,2.034192919,0.4537886562
SC4041E0-PSG@N2#1,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.692575714,0.0138459093,0.3908323425,3.306980477,,1.855330465,1.89605762,0.5518553048,0.1597025325,0.0004199696745,0.09156966995,0.6338717903,0.7563158375,14.14526917,0.6736143945,,2.189561117,0.4359988631
SC4041E0-PSG@N2#2,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.7098311702,0.01387661258,0.4117986203,4.25543042,,1.89477658,1.929436497,0.5327542182,0.1222526853,0.0005318220947,0.1041509112,0.6450261072,0.6903509968,13.9803102,0.6679094337,,2.214267399,0.4360905421
SC4041E0-PSG@N3#0,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.8156288746,0.00462313848,0.2605943703,1.068532989,,1.42207354,2.490962337,0.3537853421,0.2700418781,0.0006906488526,0.05987651705,0.8158726437,0.7470230102,10.84860111,0.5347457144,,2.702631947,0.5582486725
SC4041E0-PSG@N3#1,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.8035506998,0.004884518542,0.2861486125,1.311672153,,1.545482048,2.449617758,0.3687340185,0.2686215957,0.0008698576099,0.06479539967,0.7985418166,0.6949859983,11.30755361,0.5461724257,,2.669025159,0.4350589891
SC4041E0-PSG@N3#2,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.8103004933,0.004263087122,0.2962225377,1.428257074,,1.44189629,2.546130338,0.3554463062,0.2471000656,0.0005225175079,0.0665787429,0.8114230689,0.6954675669,11.01638808,0.5214739596,,2.701637183,0.499584378
SC4041E0-PSG@REM#0,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.5643597084,0.07228904091,0.5127341585,20.35806359,,2.152327375,1.802266007,0.6158024206,0.05336120802,0.0006026024397,0.1291311203,0.5532731557,0.7464132583,26.52876243,0.7453350285,,1.680290955,0.0303364351
SC4041E0-PSG@REM#1,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.5862418161,0.08152576937,0.3931189088,2.386524896,,1.602155938,1.783915776,0.6079128414,0.1107374664,0.0002892049195,0.1018972913,0.5519176535,0.7325959829,28.19834652,0.7477767958,,1.597911035,0.003712077521
SC4041E0-PSG@REM#2,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.6753778777,0.03687264595,0.4284909654,4.558930593,,1.187841236,2.140677617,0.5207122289,0.1052505277,0.0009610749365,0.04565496159,0.7489549517,0.5935549372,12.96805189,0.6245037046,,1.716369195,0.02847008732
SC4041E0-PSG@W#0,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.5228654884,0.1419718828,0.1715839536,0.2518715863,,-0.1326176023,1.84268532,0.5539315098,0.1645381763,0.001702787835,0.02626815531,0.7606157305,0.559424716,26.10570858,0.650867263,,0.5195156488,0.01375748673
SC4041E0-PSG@W#1,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.5593290315,0.1285892635,0.2617215186,0.6524931603,,0.1957444543,1.920523881,0.4725442715,0.150516447,0.001545684276,0.02293812927,0.7986143362,0.5420803499,12.25298014,0.6117641086,,0.9029832332,0.01522122085
SC4041E0-PSG@W#2,sleep_edfx_multiwindow,SC4041E0-PSG,ok,,2,100,12000,0.5512341865,0.243063697,0.4376695538,1.719426519,,-0.1394439982,1.674188017,0.559744884,0.1537079722,0.00226418438,0.0210888362,0.7590396892,0.5514317261,24.49346616,0.6480142586,,0.5895043541,0.03767419322
SC4042E0-PSG@N2#0,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.6868349181,0.01748124824,0.4018968248,3.679728755,,2.337024164,1.689445988,0.5543467508,0.1484007464,0.0005223590659,0.1457157903,0.5850810461,0.6730501478,14.34503967,0.712551577,,2.11576797,0.5597120705
SC4042E0-PSG@N2#1,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.651243373,0.01933503051,0.178255081,0.5086941478,,2.169044504,1.642548132,0.5892269958,0.09967577835,0.0002575552276,0.1432351221,0.5462280228,0.7148773858,14.27556857,0.7218408912,,2.04181236,0.4542777935
SC4042E0-PSG@N2#2,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.6826114015,0.01685993655,0.3370548179,1.917575851,,2.183206477,1.778761039,0.5377371104,0.138517603,0.0006124334336,0.1321273317,0.5950297762,0.6919954235,14.2301159,0.7039021068,,2.114090944,0.3896369554
SC4042E0-PSG@N3#0,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.8007744178,0.005978544536,0.2641647826,1.093587641,,2.259601079,2.385942067,0.3870046231,0.2767929004,0.001046293504,0.06338529784,0.7774797427,0.6985526059,11.85111604,0.5728117428,,2.570979135,0.4484469481
SC4042E0-PSG@N3#1,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.791551041,0.005231530689,0.3117481836,1.6196172,,1.961368718,2.409984204,0.383682695,0.2295871709,0.0006642518711,0.05868230319,0.8140268051,0.6769896484,10.74682505,0.5031720365,,2.576010104,0.4806439683
SC4042E0-PSG@N3#2,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.7716498296,0.01285983927,0.2790072867,1.19854987,,0.6358742149,2.254022594,0.384513177,0.2735435799,0.0008507150156,0.0580239748,0.8007421388,0.6678154029,11.86783851,0.5539231546,,2.482055278,0.427766074
SC4042E0-PSG@REM#0,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.4915009947,0.1222054537,0.4525093122,3.604330764,,1.199247101,1.567083367,0.6631398959,0.05790534973,0.0004320348357,0.1352177769,0.5056451203,0.7351770015,29.82212409,0.771151375,,1.391390993,0.1035506385
SC4042E0-PSG@REM#1,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.5188243626,0.09362856014,0.3833411809,2.058607211,,2.196224891,1.612686235,0.6544198347,0.06052677931,0.0001998870229,0.1401222515,0.4789288809,0.7060497171,27.92915238,0.777046638,,1.498929251,0.07932257729
SC4042E0-PSG@REM#2,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.5709336089,0.06865928559,0.3062957703,1.192656708,,1.805877922,1.832281753,0.6245224818,0.05727181824,0.0004030604148,0.08221034446,0.5684668066,0.6430192423,25.68604857,0.7278764752,,1.550403066,0.1940583788
SC4042E0-PSG@W#0,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.3160280692,0.3226465966,0.5301338388,2.811281804,,-0.1125179382,1.136247995,0.8213467215,-0.1148480705,0.0008683379972,0.05675224293,0.5539002332,0.7336257967,39.10449616,0.7828055538,,0.5127062327,0.02399999392
SC4042E0-PSG@W#1,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.4737367796,0.2872898,0.5427509738,3.955699701,,-0.1773878571,1.381485748,0.6623094139,0.06644322537,0.0008628712147,0.03869983863,0.6887743656,0.6477036534,34.90884195,0.7058088361,,0.6909289462,0.0209801616
SC4042E0-PSG@W#2,sleep_edfx_multiwindow,SC4042E0-PSG,ok,,2,100,12000,0.4302298478,0.2988190083,0.3844653877,0.8871904259,,-0.0787032949,1.358642278,0.7187821915,-0.02530823127,0.001222405053,0.04381868642,0.6543489888,0.5996817609,34.96314819,0.7221085928,,0.6242209277,0.007310473516
SC4051E0-PSG@N2#0,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.7203026035,0.01818965998,0.3359065356,1.887031145,,1.648677291,1.950651917,0.5622363301,0.1769099287,0.0002915159635,0.05829794669,0.640684582,0.7077984734,14.12968499,0.6882299013,,2.072633043,0.03281586964
SC4051E0-PSG@N2#1,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.7331239933,0.01371591155,0.395310797,3.482409105,,1.518070662,1.992537575,0.5414742795,0.1820389683,0.000735123188,0.07524095688,0.6205782275,0.750195581,14.09580217,0.6936601002,,2.236711746,0.003798064241
SC4051E0-PSG@N2#2,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.7296256947,0.01110366777,0.4200650809,4.848859412,,1.99614446,1.948660934,0.5518553048,0.1619223753,0.0005208820025,0.0696071021,0.6022059671,0.6864448111,14.068215,0.6885463058,,2.253358157,0.1015175807
SC4051E0-PSG@N3#0,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.8671699516,0.002612677737,0.2378377007,0.8977590786,,1.690768908,2.848212628,0.351293896,0.3143724771,0.001061948419,0.03375133265,0.8619582982,0.7884917272,7.495866177,0.4959965796,,2.9001209,0.0974427985
SC4051E0-PSG@N3#1,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.8665503168,0.00277054439,0.2082014688,0.705414809,,1.729466635,2.806642428,0.3284556404,0.2661976626,0.001293918646,0.03142603404,0.8504452818,0.7821415357,7.411472697,0.5108031002,,2.852659829,0.02053700656
SC4051E0-PSG@N3#2,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.8767948319,0.002703031762,0.2418324472,0.9266406997,,1.613956608,2.891668702,0.348387209,0.3206105256,0.001205041024,0.02545271178,0.8753870717,0.7529559971,6.851452711,0.515049075,,2.920526023,0.1069950559
SC4051E0-PSG@REM#0,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.7222598195,0.03371516052,0.2701598731,1.026771978,,1.444296945,1.898613555,0.5477028946,0.155780757,0.0003070853756,0.1065166112,0.5246630774,0.7520770193,15.53833416,0.7376325098,,1.733815218,-0.002327501043
SC4051E0-PSG@REM#1,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.7304534847,0.02668661175,0.3527232186,2.112935676,,1.950063567,1.91630094,0.5452114486,0.1562223822,0.000290836236,0.1153115806,0.5673433371,0.7231921759,13.49821871,0.7102407688,,1.862611855,-0.01037639609
SC4051E0-PSG@REM#2,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.698784027,0.03079362202,0.3675479048,2.381830902,,1.969159398,1.842431264,0.5456266896,0.1056621149,0.0005922834247,0.1197405734,0.5505801757,0.6731847938,13.961907,0.7113658875,,1.793529833,0.0158677056
SC4051E0-PSG@W#0,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.5298091598,0.1983788678,0.3860533962,1.345919561,,-0.09660719883,1.808023424,0.6166329026,0.09132575245,0.001559028711,0.01966480825,0.868476798,0.5512983013,11.48422014,0.5506896127,,1.141721062,0.00215818055
SC4051E0-PSG@W#1,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.5036838337,0.2176010524,0.4225932212,1.685179295,,-0.02990228819,1.690046011,0.5709563913,0.03564165466,0.00054570769,0.02713737267,0.7967979035,0.5932566687,26.62823974,0.6114108519,,0.890856707,0.002404686815
SC4051E0-PSG@W#2,sleep_edfx_multiwindow,SC4051E0-PSG,ok,,2,100,12000,0.5375657496,0.199290412,0.400777785,1.514237865,,-0.06322295409,1.898855169,0.5626515711,0.1301552215,0.001461560785,0.01773203579,0.8550151787,0.556544064,11.0032514,0.5513692935,,1.148204624,0.001324234636
SC4052E0-PSG@N2#0,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.7023749065,0.01825755215,0.22886608,0.7840404983,,1.792171806,1.860445315,0.5576686789,0.1421322334,0.0001983320243,0.07959635391,0.5598319878,0.7571608929,14.44951574,0.7240803221,,2.029609457,0.03609624679
SC4052E0-PSG@N2#1,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.7245007895,0.01725286288,0.2936705206,1.326058391,,1.584841658,1.865504309,0.5726173554,0.1641208829,0.0006016161465,0.07438390349,0.5419313067,0.7998614626,14.33946147,0.7288237801,,1.953450001,0.03423438363
SC4052E0-PSG@N2#2,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.7183093962,0.0180885582,0.3375467822,1.915494448,,1.617541393,1.894980277,0.5622363301,0.1416733129,0.0003971439668,0.07451440336,0.5710741081,0.7515436449,14.30409426,0.7081901964,,2.047837696,0.07321516435
SC4052E0-PSG@N3#0,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.8564101398,0.003877030052,0.2654098093,1.113908325,,1.276349067,2.775771107,0.3338537735,0.2692011758,0.0005275678692,0.03203163948,0.8660755913,0.8910293555,7.556354444,0.4960294139,,2.781425875,0.002703930201
SC4052E0-PSG@N3#1,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.8374734807,0.004712950368,0.1917635143,0.6098239914,,1.397033812,2.678870828,0.350878655,0.2609697157,0.001880670523,0.03822482703,0.8418946706,0.8846304138,8.419358819,0.5043492637,,2.706750298,-0.002417270051
SC4052E0-PSG@N3#2,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.8471510794,0.003892775741,0.2150559072,0.7428253419,,1.15608597,2.763603306,0.3205660612,0.2839797404,0.001466452373,0.02810286219,0.8697033428,0.9007932838,7.322545568,0.4781137351,,2.778216717,0.01670672201
SC4052E0-PSG@REM#0,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.7227031191,0.02854932376,0.237408216,0.8059248688,,1.634799538,1.827178793,0.5883965138,0.1330359649,0.000320374159,0.158593211,0.4505968874,0.8214816639,14.67914023,0.7490039705,,1.699531982,0.02109365423
SC4052E0-PSG@REM#1,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.6965301243,0.03500344984,0.182393943,0.4920572632,,1.595833338,1.784101244,0.5896422368,0.1332834222,0.0003469597802,0.1111758797,0.5024288231,0.8640303084,16.37342545,0.7493975069,,1.743462257,-0.003402692891
SC4052E0-PSG@REM#2,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.7001914942,0.03381490257,0.4134370419,3.832299428,,1.520010809,1.880230255,0.5892269958,0.1441822563,0.0002415430126,0.1296731435,0.5168238395,0.9355430477,15.75086216,0.7361352656,,1.730499688,0.02148160287
SC4052E0-PSG@W#0,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.4737844323,0.2144131822,0.4072873417,1.50100979,,0.01691876793,1.644046954,0.6535893527,0.00858669949,0.001609903487,0.05204907708,0.687384203,0.6814154487,35.89282184,0.692889582,,0.7816510585,-0.00197680136
SC4052E0-PSG@W#1,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.4769973379,0.2018303149,0.4335003488,1.986593624,,-0.1882356974,1.691691962,0.6419626043,0.0554830182,0.001776975986,0.04157747579,0.7102558861,0.7421771115,34.45349378,0.678926931,,1.068026592,0.02601233725
SC4052E0-PSG@W#2,sleep_edfx_multiwindow,SC4052E0-PSG,ok,,2,100,12000,0.5867034659,0.1442233978,0.3666733006,1.433819598,,-0.1550225342,1.900660099,0.5730325964,0.09194069413,0.001830267606,0.03523565026,0.7837711026,0.7274847146,26.28501268,0.6184262256,,1.075688124,-0.000209514338
SC4061E0-PSG@N2#0,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.6655646921,0.01988067784,0.3962150985,3.396561381,,0.9474227786,1.858647221,0.5344151823,0.1464433453,0.0007223423683,0.08986822059,0.6663764273,0.5495488258,14.07323908,0.640275413,,2.079679629,0.2897126335
SC4061E0-PSG@N2#1,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.637369339,0.02688365964,0.4132227143,3.989068178,,1.029106499,1.73047541,0.5622363301,0.1451467347,0.0003326922616,0.1129197285,0.6044896142,0.5683196103,14.69255344,0.7044930927,,1.958217645,0.3801761982
SC4061E0-PSG@N2#2,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.6749911852,0.0222438022,0.4275704482,4.984336392,,0.8985506386,1.836497885,0.5393980744,0.1747093284,0.0005853927593,0.09603581097,0.634324155,0.5555529493,14.30364388,0.6858776627,,2.01568051,0.3964891199
SC4061E0-PSG@N3#0,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.8958528504,0.004006395112,0.008992442638,0.01417665844,,0.7436339356,2.910662155,0.2782114779,0.3254131705,0.0003287529589,0.006604502893,0.9515773649,0.5402483943,3.946547289,0.3824594252,,2.820765585,0.1237143781
SC4061E0-PSG@N3#1,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.8914310816,0.003726127306,0.1158607926,0.2953291663,,0.5710334845,2.87160887,0.2607713554,0.3340387473,0.0006337909949,0.007104785227,0.9495629514,0.5331507076,4.017828116,0.4010575104,,2.92172107,0.1117913939
SC4061E0-PSG@N3#2,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.8856848446,0.003661424739,0.1111042602,0.2796676478,,0.8594291019,2.862165583,0.2848553341,0.355411276,0.0007011375511,0.007815191481,0.9464748377,0.5383153931,4.142510393,0.3946581444,,2.904642342,0.139110081
SC4061E0-PSG@REM#0,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.6352568502,0.04672661783,0.3848730196,2.610361436,,1.044991595,1.942482853,0.5385675924,0.1859786578,0.0006589015915,0.07770326593,0.6454989455,0.5846293516,20.25726784,0.7028043637,,1.676213394,0.1125577427
SC4061E0-PSG@REM#1,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.6348640548,0.05465483131,0.2842329351,1.056813461,,0.8362510446,1.892193065,0.5468724126,0.1925181209,0.0004614448139,0.0803380096,0.6104990713,0.5798076835,20.14708397,0.7119427345,,1.549841621,0.08978016978
SC4061E0-PSG@REM#2,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.5879140012,0.05935862997,0.3265120525,1.461026417,,1.483036393,1.638569126,0.5971165751,0.1630896116,0.000287178264,0.1129108573,0.5383200815,0.594250063,22.41517493,0.7560717604,,1.534335398,0.2229634788
SC4061E0-PSG@W#0,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.3529773878,0.2364278994,0.4931721922,2.998664206,,0.03391203111,1.245586039,0.7677806309,-0.03909898713,0.0004277092167,0.04216536685,0.5483769707,0.5160410579,39.56120309,0.7997369709,,0.2545317821,0.01906339147
SC4061E0-PSG@W#1,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.4058901167,0.2839978217,0.5565166763,4.849168574,,-0.1600821517,1.240753442,0.7108926123,-0.01004449048,0.001405093064,0.04014479165,0.6088509785,0.5217275124,39.16622608,0.7683560915,,0.291120941,0.01280113226
SC4061E0-PSG@W#2,sleep_edfx_multiwindow,SC4061E0-PSG,ok,,2,100,12000,0.3842209124,0.3181172631,0.4963396782,2.072782794,,-0.2706776828,1.212302246,0.7412052062,-0.09683602364,0.001758325333,0.03808247986,0.5937398585,0.5232158637,39.88267686,0.7798942848,,0.0722526789,0.01612988577
SC4062E0-PSG@N2#0,sleep_edfx_multiwindow,SC4062E0-PSG,ok,,2,100,12000,0.7360583074,0.007767551062,0.4117857936,4.42900061,,2.095575298,2.054781596,0.4737899945,0.2133955733,0.0004698430169,0.06239923499,0.72090218,0.8043165883,13.91412888,0.6288473573,,2.397252881,0.5645650364
SC4062E0-PSG@N2#1,sleep_edfx_multiwindow,SC4062E0-PSG,ok,,2,100,12000,0.743214725,0.007836070723,0.4233511593,5.206024417,,2.275265603,2.074869007,0.4742052355,0.2267770048,0.0005883595058,0.06849632814,0.7002819546,0.6848014087,13.84775145,0.6368474986,,2.461142139,0.5375640887
SC4062E0-PSG@N2#2,sleep_edfx_multiwindow,SC4062E0-PSG,ok,,2,100,12000,0.7613348743,0.007089853903,0.413641146,4.56150136,,2.639388949,2.153324911,0.419808663,0.2071170646,0.0009395364601,0.06625677815,0.7510427621,0.7784824533,12.88744631,0.6065545992,,2.54715391,0.4877104418
